Property_ID,City,State,Price,Size_in_Sqft,Owner_Verified,Legal_Issues,Fraud_Type,Property_Status,Listing_Age_Days,Transaction_Type,Seller_Type,Previous_Ownerships,Building_Age,Amenities_Available,Government_Approval_Status,Disputed_Ownership_Claims,Property_Tax_Paid_Status,Mortgage_Status,Listed_vs_Market_Price_Difference(%),Number_of_Complaints_Filed,Agent_Rating,Fraud_Probability_Score
PROP82364,Hyderabad,West Bengal,23307091,6604,No,Yes,Title Fraud,Under Dispute,3349,Installments,Broker,2,66,Yes,Approved,No,Paid,Loan Cleared,-7.8367882721180795,1,4.7,0.42
PROP82365,Kolkata,Delhi,20123758,3333,Yes,No,Title Fraud,Sold,2153,Installments,Real Estate Agency,2,67,Yes,Pending,No,Pending,No Loan,39.0890409292994,10,3.9,0.45
PROP82366,Mumbai,Maharashtra,29936381,8175,Yes,No,Legitimate,Verified,2594,Loan,Individual,2,87,Yes,Rejected,Yes,Pending,No Loan,32.05071681096449,1,2.8,0.41
PROP82367,Delhi,West Bengal,47798868,6484,No,Yes,Illegal Construction,Under Dispute,1264,Cash,Real Estate Agency,1,48,Yes,Pending,Yes,Pending,Mortgaged,5.170380034410009,6,4.5,0.73
PROP82368,Delhi,Delhi,5218668,4759,No,Yes,Fake Documents,For Rent,3176,Loan,Individual,2,92,No,Pending,No,Paid,Mortgaged,-1.7642550256167056,8,4.1,0.75
PROP82369,Ahmedabad,Delhi,84404852,9330,No,No,Overpricing,Sold,2657,Cash,Individual,2,25,No,Rejected,No,Paid,No Loan,-13.093896296678164,7,4.8,0.59
PROP82370,Delhi,Tamil Nadu,58144566,7346,Yes,No,Fake Documents,Under Dispute,104,Installments,Broker,0,30,Yes,Rejected,No,Not Paid,No Loan,31.12992171486421,7,4.2,0.82
PROP82371,Delhi,Karnataka,12174691,5611,Yes,Yes,Duplicate Listing,Under Dispute,2953,Cash,Real Estate Agency,3,7,No,Rejected,Yes,Paid,Mortgaged,-10.404049858468127,5,3.9,0.38
PROP82372,Kolkata,Gujarat,97258019,1669,No,No,Title Fraud,For Sale,2606,Loan,Broker,0,50,No,Pending,Yes,Paid,No Loan,6.296564517668752,1,1.6,0.02
PROP82373,Kolkata,Maharashtra,26412262,8471,Yes,No,Illegal Construction,Under Dispute,3216,Loan,Real Estate Agency,0,92,Yes,Rejected,Yes,Paid,No Loan,2.4830438270670676,2,3.3,0.52
PROP82374,Kolkata,Delhi,70283466,3821,Yes,Yes,Overpricing,For Sale,16,Loan,Individual,3,30,No,Rejected,No,Pending,Mortgaged,-11.185277393350034,7,2.5,0.99
PROP82375,Delhi,West Bengal,36671994,4209,Yes,No,Illegal Construction,Verified,770,Loan,Broker,2,72,Yes,Approved,No,Paid,Mortgaged,42.17519123401464,8,3.7,0.92
PROP82376,Pune,Maharashtra,61026215,3072,No,Yes,Legitimate,For Sale,689,Installments,Real Estate Agency,2,6,Yes,Rejected,Yes,Paid,Mortgaged,20.071706242182188,3,4.0,0.05
PROP82377,Hyderabad,Tamil Nadu,21176021,5912,No,Yes,Fake Documents,Under Dispute,1971,Loan,Individual,0,35,Yes,Pending,Yes,Pending,Mortgaged,-4.233046776512635,2,1.0,0.42
PROP82378,Chennai,Maharashtra,93714720,1610,No,No,Legitimate,Verified,1837,Loan,Broker,2,3,No,Approved,No,Not Paid,No Loan,-15.460111244270767,2,4.3,0.78
PROP82379,Ahmedabad,Tamil Nadu,67939075,6529,Yes,Yes,Overpricing,For Rent,2613,Cash,Individual,5,94,Yes,Rejected,No,Paid,Mortgaged,4.334620146922301,8,3.4,0.13
PROP82380,Bangalore,Maharashtra,24948819,2197,Yes,Yes,Illegal Construction,Verified,3348,Loan,Broker,4,100,No,Pending,No,Paid,No Loan,43.170056698482085,1,1.6,0.33
PROP82381,Bangalore,Tamil Nadu,57332887,8826,No,Yes,Duplicate Listing,Sold,2290,Installments,Individual,0,32,No,Approved,No,Pending,Mortgaged,46.82187952660401,7,3.4,0.81
PROP82382,Mumbai,Telangana,37830644,9809,No,No,Illegal Construction,For Rent,2351,Installments,Broker,1,61,Yes,Approved,Yes,Pending,No Loan,17.625405552130303,0,3.6,0.77
PROP82383,Hyderabad,West Bengal,12822699,9725,Yes,No,Duplicate Listing,Under Dispute,2288,Installments,Broker,2,47,Yes,Approved,No,Not Paid,Loan Cleared,12.317067674032806,6,3.6,0.31
PROP82384,Bangalore,Karnataka,35341806,6637,Yes,Yes,Fake Documents,Sold,3260,Loan,Real Estate Agency,2,64,No,Approved,No,Not Paid,Mortgaged,8.305071251733086,4,2.0,0.66
PROP82385,Bangalore,Gujarat,25550509,7405,No,Yes,Overpricing,Verified,2899,Cash,Individual,2,55,No,Approved,No,Paid,Loan Cleared,37.62837884047885,5,3.9,0.67
PROP82386,Bangalore,West Bengal,26292524,4979,No,No,Legitimate,For Sale,3329,Installments,Individual,2,48,No,Pending,Yes,Paid,Loan Cleared,3.2104398897939284,1,1.8,0.39
PROP82387,Mumbai,Gujarat,44100649,1630,Yes,Yes,Legitimate,Verified,504,Loan,Individual,5,37,No,Approved,No,Not Paid,Loan Cleared,-11.825622451970178,8,3.0,0.45
PROP82388,Delhi,Tamil Nadu,1534989,8000,No,No,Illegal Construction,For Sale,129,Loan,Broker,2,81,Yes,Pending,Yes,Not Paid,Mortgaged,25.310230822413196,5,2.3,0.39
PROP82389,Bangalore,West Bengal,98501341,4504,Yes,No,Fake Documents,Sold,1207,Installments,Individual,0,29,No,Pending,No,Paid,No Loan,28.635126401585467,4,4.3,0.65
PROP82390,Pune,Delhi,88862600,3006,No,Yes,Legitimate,For Rent,2216,Installments,Real Estate Agency,5,21,No,Pending,No,Not Paid,No Loan,-5.7397276606205345,0,1.9,0.38
PROP82391,Ahmedabad,Maharashtra,26242791,4896,No,Yes,Fake Documents,For Sale,1923,Installments,Individual,1,86,No,Approved,No,Pending,No Loan,44.51195057404689,10,2.8,0.88
PROP82392,Ahmedabad,Tamil Nadu,35855787,5255,No,No,Title Fraud,Sold,3272,Installments,Individual,2,86,No,Pending,No,Paid,Mortgaged,28.990577538414705,10,2.1,0.46
PROP82393,Kolkata,Telangana,33261515,3697,Yes,No,Duplicate Listing,Under Dispute,1035,Loan,Real Estate Agency,2,85,Yes,Rejected,Yes,Not Paid,Loan Cleared,1.3965162717568447,7,2.8,0.79
PROP82394,Hyderabad,Maharashtra,21639201,5442,Yes,Yes,Fake Documents,Sold,1415,Loan,Broker,2,100,No,Pending,Yes,Pending,Loan Cleared,-1.7412276870800838,2,2.5,0.95
PROP82395,Bangalore,Maharashtra,66898393,6091,No,Yes,Legitimate,Under Dispute,2116,Loan,Broker,4,96,No,Pending,No,Paid,Mortgaged,41.74444933144724,8,1.5,0.52
PROP82396,Hyderabad,Gujarat,73680139,7380,No,No,Duplicate Listing,Verified,1637,Installments,Broker,1,87,No,Approved,No,Not Paid,Mortgaged,-11.303364199837215,8,3.6,0.29
PROP82397,Delhi,Telangana,62476162,3082,Yes,Yes,Legitimate,Sold,668,Cash,Real Estate Agency,1,18,No,Approved,No,Pending,Mortgaged,30.369599846308873,2,1.8,0.9
PROP82398,Ahmedabad,Maharashtra,44383436,3485,No,Yes,Overpricing,For Rent,987,Cash,Individual,5,63,No,Approved,No,Pending,Mortgaged,11.271720155700482,3,3.9,0.01
PROP82399,Ahmedabad,West Bengal,90445149,846,No,No,Overpricing,Under Dispute,89,Installments,Broker,3,82,Yes,Rejected,Yes,Paid,Mortgaged,14.263046193580529,4,3.7,0.24
PROP82400,Chennai,Gujarat,34828744,4002,No,No,Title Fraud,For Rent,3608,Cash,Real Estate Agency,0,11,No,Pending,No,Paid,No Loan,6.35257998419511,7,4.3,0.82
PROP82401,Bangalore,Delhi,64338517,4520,Yes,No,Duplicate Listing,Sold,2583,Loan,Real Estate Agency,5,24,No,Approved,No,Pending,No Loan,45.705051896244626,2,1.9,0.2
PROP82402,Mumbai,Maharashtra,7957218,3220,No,No,Title Fraud,For Sale,3335,Installments,Individual,3,61,Yes,Pending,Yes,Pending,Loan Cleared,22.921132161506662,7,3.6,0.3
PROP82403,Bangalore,Gujarat,32147217,7369,No,No,Duplicate Listing,For Sale,2400,Loan,Broker,0,28,Yes,Rejected,Yes,Pending,Loan Cleared,-3.402223271891291,2,2.2,0.93
PROP82404,Chennai,Karnataka,68343322,6086,Yes,No,Legitimate,Under Dispute,1139,Installments,Individual,5,56,No,Approved,No,Paid,Mortgaged,45.03482930312633,10,4.8,0.16
PROP82405,Chennai,Maharashtra,17060843,8295,No,No,Duplicate Listing,For Sale,1099,Loan,Individual,1,94,No,Rejected,Yes,Not Paid,Loan Cleared,-17.993502071019712,2,1.8,0.54
PROP82406,Delhi,Maharashtra,15076743,5489,Yes,Yes,Legitimate,For Rent,108,Loan,Real Estate Agency,1,23,Yes,Approved,Yes,Not Paid,No Loan,26.562558942756212,7,4.9,0.89
PROP82407,Delhi,Maharashtra,38092675,7860,Yes,No,Legitimate,Sold,2544,Cash,Broker,3,17,No,Rejected,No,Paid,No Loan,40.830975404955325,0,3.1,0.23
PROP82408,Delhi,West Bengal,36630250,8465,No,No,Illegal Construction,Sold,2812,Installments,Individual,4,8,Yes,Pending,No,Pending,Loan Cleared,-11.29125829407403,7,1.8,0.39
PROP82409,Hyderabad,West Bengal,95625959,936,No,No,Duplicate Listing,Verified,1057,Loan,Broker,5,97,No,Pending,No,Not Paid,Loan Cleared,37.215567120970235,3,4.8,0.23
PROP82410,Ahmedabad,Maharashtra,60287847,3399,No,No,Duplicate Listing,Sold,2804,Cash,Individual,4,59,No,Rejected,Yes,Not Paid,Mortgaged,43.90980198241921,3,4.5,0.35
PROP82411,Mumbai,Tamil Nadu,90951013,7201,No,Yes,Illegal Construction,For Rent,2215,Installments,Broker,5,7,No,Approved,Yes,Paid,Mortgaged,2.6551449588502436,7,1.9,0.98
PROP82412,Bangalore,Maharashtra,40227087,3656,Yes,Yes,Fake Documents,For Sale,932,Loan,Individual,1,70,No,Approved,No,Pending,Mortgaged,-12.137391017608076,4,3.7,0.61
PROP82413,Chennai,Telangana,79932514,800,Yes,No,Title Fraud,For Rent,1526,Loan,Real Estate Agency,1,4,No,Rejected,Yes,Paid,Mortgaged,-6.8793815699849965,6,3.0,0.96
PROP82414,Ahmedabad,Maharashtra,16170303,6925,Yes,No,Overpricing,For Sale,2829,Installments,Broker,4,81,No,Rejected,No,Not Paid,Loan Cleared,6.380357095420891,7,5.0,0.79
PROP82415,Chennai,Gujarat,60867996,731,Yes,Yes,Title Fraud,Sold,2971,Installments,Broker,1,86,Yes,Rejected,Yes,Pending,No Loan,-16.3703415425203,6,4.9,0.55
PROP82416,Kolkata,Delhi,51649324,4932,No,Yes,Fake Documents,For Sale,691,Cash,Individual,2,23,No,Rejected,Yes,Paid,No Loan,-6.3024267630589375,6,2.4,0.26
PROP82417,Ahmedabad,Maharashtra,98051344,7553,Yes,Yes,Title Fraud,For Rent,2913,Cash,Broker,3,8,Yes,Approved,Yes,Paid,Mortgaged,-15.374878606509323,8,3.1,0.39
PROP82418,Kolkata,Karnataka,51083509,2861,Yes,Yes,Legitimate,Sold,1661,Installments,Individual,2,61,Yes,Approved,No,Pending,Loan Cleared,-13.473755137637927,0,4.3,0.47
PROP82419,Chennai,Maharashtra,65695569,7384,No,No,Duplicate Listing,For Rent,1347,Cash,Individual,0,33,Yes,Pending,No,Paid,No Loan,23.625099178259624,7,1.4,0.73
PROP82420,Delhi,Delhi,53223167,6618,No,No,Title Fraud,Verified,521,Loan,Broker,5,45,No,Rejected,Yes,Pending,Loan Cleared,48.59647589804587,1,1.5,0.27
PROP82421,Chennai,Maharashtra,34419542,3478,Yes,No,Duplicate Listing,For Sale,1500,Installments,Real Estate Agency,4,45,No,Approved,No,Paid,No Loan,23.328405689165486,4,2.8,0.66
PROP82422,Chennai,Delhi,84602382,2661,No,No,Fake Documents,Under Dispute,1361,Loan,Real Estate Agency,4,18,No,Pending,No,Paid,No Loan,10.378091988794605,1,1.3,0.37
PROP82423,Mumbai,Gujarat,33015003,2317,Yes,Yes,Fake Documents,Sold,2577,Loan,Real Estate Agency,1,55,No,Approved,No,Not Paid,Loan Cleared,0.1288814808985954,7,1.6,0.76
PROP82424,Mumbai,Gujarat,36439148,6901,Yes,Yes,Overpricing,For Sale,871,Loan,Broker,4,46,No,Pending,Yes,Pending,Loan Cleared,48.27806489341198,3,1.1,0.01
PROP82425,Hyderabad,Tamil Nadu,80221114,9460,No,Yes,Title Fraud,Under Dispute,1975,Loan,Individual,1,45,Yes,Pending,No,Pending,Loan Cleared,28.924451873293393,7,3.2,0.12
PROP82426,Delhi,Delhi,14669131,6397,Yes,No,Fake Documents,For Rent,1981,Loan,Individual,5,72,Yes,Rejected,No,Not Paid,Loan Cleared,-19.1586386346377,1,4.0,0.2
PROP82427,Delhi,Maharashtra,56115367,9959,Yes,Yes,Legitimate,Under Dispute,2721,Installments,Real Estate Agency,2,2,Yes,Pending,No,Not Paid,No Loan,-0.5566554575599554,4,2.2,0.7
PROP82428,Kolkata,Delhi,45846479,3745,No,Yes,Fake Documents,Sold,1929,Loan,Broker,1,62,No,Approved,No,Paid,Mortgaged,22.637350586907758,10,4.1,0.94
PROP82429,Mumbai,Delhi,35806743,4870,Yes,Yes,Overpricing,For Rent,1192,Loan,Individual,1,53,No,Approved,Yes,Paid,Loan Cleared,-2.0307100957305195,4,4.3,0.91
PROP82430,Mumbai,Karnataka,71798925,2127,No,No,Duplicate Listing,Verified,38,Installments,Real Estate Agency,1,6,No,Approved,Yes,Not Paid,Loan Cleared,-0.013965470089786436,10,2.4,0.39
PROP82431,Mumbai,Tamil Nadu,57792898,3137,Yes,Yes,Title Fraud,Sold,1370,Installments,Broker,3,55,No,Pending,Yes,Paid,No Loan,-15.173556299999333,3,4.9,0.9
PROP82432,Hyderabad,Karnataka,92581370,8555,Yes,Yes,Duplicate Listing,Sold,1612,Installments,Broker,1,38,Yes,Pending,Yes,Pending,Mortgaged,24.530275112802777,10,2.2,0.07
PROP82433,Ahmedabad,Gujarat,97593111,1208,Yes,Yes,Overpricing,Under Dispute,2205,Loan,Individual,4,24,Yes,Pending,No,Not Paid,Loan Cleared,19.781589456468254,4,2.3,0.09
PROP82434,Chennai,Maharashtra,44287064,1907,No,No,Duplicate Listing,Sold,2401,Cash,Individual,1,47,No,Pending,No,Not Paid,Mortgaged,1.7345713667410507,7,2.7,0.73
PROP82435,Hyderabad,Telangana,66587698,8151,No,Yes,Overpricing,Verified,1440,Cash,Broker,2,30,Yes,Rejected,Yes,Pending,No Loan,10.383040305735054,3,1.6,0.6
PROP82436,Delhi,West Bengal,96377127,6824,Yes,Yes,Illegal Construction,Sold,1483,Installments,Real Estate Agency,5,29,Yes,Rejected,No,Pending,Loan Cleared,-7.549478763706595,1,3.4,0.58
PROP82437,Delhi,Gujarat,97731766,3174,No,No,Title Fraud,Under Dispute,417,Loan,Real Estate Agency,4,53,Yes,Pending,No,Pending,Mortgaged,1.9623119365882538,5,2.2,0.33
PROP82438,Mumbai,Tamil Nadu,42947747,898,No,No,Title Fraud,Sold,1411,Installments,Individual,4,92,Yes,Pending,No,Pending,No Loan,-19.496568971734565,5,2.2,0.44
PROP82439,Chennai,Karnataka,89146604,3093,No,No,Illegal Construction,Sold,1243,Installments,Individual,1,62,No,Rejected,No,Pending,Mortgaged,-0.46539111037614944,9,1.4,0.98
PROP82440,Pune,West Bengal,55121674,8134,No,Yes,Overpricing,Sold,3441,Loan,Broker,2,50,Yes,Rejected,No,Pending,Loan Cleared,44.406871900681764,9,4.2,0.5
PROP82441,Mumbai,Tamil Nadu,32406739,6409,Yes,Yes,Title Fraud,Sold,2297,Cash,Real Estate Agency,0,75,No,Pending,No,Not Paid,Loan Cleared,4.09775354578435,3,3.8,0.89
PROP82442,Chennai,West Bengal,58262645,2385,No,Yes,Title Fraud,For Rent,385,Loan,Broker,5,100,No,Pending,Yes,Not Paid,Mortgaged,29.7304980906083,10,1.5,0.32
PROP82443,Chennai,Telangana,33658873,6389,Yes,No,Fake Documents,For Rent,91,Cash,Individual,5,76,No,Approved,No,Pending,No Loan,37.772655678226776,10,4.4,0.28
PROP82444,Ahmedabad,Delhi,67132355,7617,Yes,No,Duplicate Listing,Under Dispute,3159,Loan,Real Estate Agency,5,8,Yes,Pending,No,Not Paid,Mortgaged,40.140728855590424,7,1.5,0.64
PROP82445,Pune,Maharashtra,30694226,1253,Yes,Yes,Legitimate,Sold,2326,Cash,Individual,0,27,Yes,Rejected,Yes,Not Paid,No Loan,-4.068749175578786,9,3.9,0.79
PROP82446,Kolkata,Maharashtra,61786995,1845,Yes,Yes,Duplicate Listing,Under Dispute,1878,Loan,Individual,5,23,Yes,Approved,Yes,Not Paid,No Loan,-14.597832087538643,1,3.7,0.71
PROP82447,Pune,Gujarat,68575824,1340,No,No,Title Fraud,For Rent,363,Loan,Broker,1,97,No,Approved,Yes,Pending,Loan Cleared,-3.8081301357330553,9,2.6,0.12
PROP82448,Hyderabad,Karnataka,21273958,7005,No,Yes,Duplicate Listing,For Rent,2693,Installments,Broker,4,96,Yes,Rejected,No,Paid,No Loan,1.9627291258488633,7,4.6,0.84
PROP82449,Delhi,Delhi,39227194,3154,Yes,Yes,Fake Documents,For Rent,1870,Installments,Real Estate Agency,2,76,No,Rejected,Yes,Pending,No Loan,6.792450510079288,7,4.3,0.51
PROP82450,Ahmedabad,Telangana,81119086,3256,No,Yes,Illegal Construction,Sold,1068,Cash,Real Estate Agency,1,41,No,Pending,Yes,Paid,Loan Cleared,-12.743103087687375,1,1.6,0.78
PROP82451,Pune,Delhi,20184613,8521,Yes,No,Fake Documents,Sold,3023,Loan,Real Estate Agency,1,5,No,Pending,No,Not Paid,Mortgaged,8.749084733600643,8,3.3,0.36
PROP82452,Chennai,Gujarat,86143190,3010,No,No,Legitimate,Under Dispute,1401,Cash,Broker,1,80,No,Approved,No,Paid,No Loan,-8.030857018163783,1,4.9,0.48
PROP82453,Bangalore,Maharashtra,61314255,3780,No,No,Duplicate Listing,Sold,3505,Cash,Broker,4,67,No,Rejected,No,Not Paid,No Loan,25.32950287108126,6,3.4,0.46
PROP82454,Pune,Delhi,61848625,5796,Yes,No,Fake Documents,For Sale,2814,Installments,Real Estate Agency,3,17,Yes,Approved,No,Not Paid,Mortgaged,46.82924343036939,7,1.1,0.2
PROP82455,Hyderabad,Gujarat,13404260,2708,Yes,Yes,Illegal Construction,For Sale,1112,Installments,Broker,2,94,No,Rejected,Yes,Not Paid,Mortgaged,7.003785298650062,6,4.7,0.35
PROP82456,Mumbai,Karnataka,40957069,686,No,Yes,Overpricing,For Sale,3621,Loan,Real Estate Agency,0,37,Yes,Pending,No,Pending,No Loan,-14.447442976513699,6,1.3,0.8
PROP82457,Ahmedabad,Karnataka,29843265,2328,No,Yes,Legitimate,For Rent,1020,Installments,Broker,5,83,No,Rejected,Yes,Not Paid,No Loan,3.8773650098480132,7,3.1,0.02
PROP82458,Ahmedabad,West Bengal,37930986,8103,No,No,Illegal Construction,For Sale,2758,Installments,Real Estate Agency,2,89,No,Approved,Yes,Not Paid,Loan Cleared,17.572083319760424,5,1.2,0.8
PROP82459,Delhi,Delhi,2360371,3335,No,Yes,Duplicate Listing,For Sale,3053,Loan,Real Estate Agency,5,17,No,Approved,No,Not Paid,No Loan,21.73727234560065,10,1.8,0.04
PROP82460,Hyderabad,Tamil Nadu,8010886,9278,No,No,Overpricing,Sold,1257,Installments,Individual,3,87,Yes,Pending,No,Pending,Loan Cleared,-7.74354277015987,9,4.9,0.57
PROP82461,Pune,Karnataka,51024819,1139,No,No,Legitimate,Verified,768,Loan,Real Estate Agency,0,80,Yes,Pending,Yes,Pending,Mortgaged,21.14274578586312,9,3.5,0.2
PROP82462,Chennai,Telangana,93271948,6770,No,No,Title Fraud,For Sale,2018,Cash,Broker,0,13,Yes,Rejected,Yes,Pending,Mortgaged,23.18654034161927,3,3.7,0.12
PROP82463,Kolkata,Gujarat,16975542,9605,Yes,No,Title Fraud,For Sale,2146,Cash,Broker,5,15,Yes,Approved,Yes,Pending,No Loan,26.517327201965593,10,2.8,0.57
PROP82464,Bangalore,Telangana,88685602,5736,No,No,Title Fraud,Under Dispute,370,Loan,Individual,3,14,Yes,Pending,Yes,Pending,Mortgaged,38.14492984315407,0,2.5,0.09
PROP82465,Delhi,Maharashtra,64428490,6682,Yes,Yes,Overpricing,For Rent,3202,Installments,Broker,1,86,Yes,Rejected,No,Pending,Mortgaged,23.882089887232027,5,3.5,0.72
PROP82466,Chennai,Karnataka,71888453,6368,No,No,Duplicate Listing,For Rent,1639,Loan,Real Estate Agency,3,25,Yes,Rejected,No,Paid,No Loan,-11.04377166589629,0,3.4,0.8
PROP82467,Bangalore,West Bengal,41359207,1927,No,No,Fake Documents,Under Dispute,2684,Installments,Individual,5,29,No,Rejected,Yes,Paid,Loan Cleared,-1.5343315547742655,5,3.4,0.74
PROP82468,Kolkata,West Bengal,76368831,4843,Yes,Yes,Title Fraud,For Sale,1737,Installments,Real Estate Agency,4,44,No,Approved,Yes,Paid,Loan Cleared,20.956707192387796,5,3.8,0.8
PROP82469,Delhi,Maharashtra,57761113,6440,No,No,Illegal Construction,Under Dispute,772,Loan,Broker,5,18,No,Pending,No,Not Paid,Mortgaged,4.166234586048805,5,2.5,0.86
PROP82470,Pune,Delhi,21502727,4320,Yes,Yes,Title Fraud,Under Dispute,402,Cash,Broker,4,26,Yes,Rejected,No,Paid,No Loan,25.995952803336806,2,3.8,0.04
PROP82471,Delhi,Maharashtra,17322512,9506,No,Yes,Duplicate Listing,Verified,3043,Cash,Individual,1,95,No,Approved,No,Not Paid,No Loan,34.65796443380717,3,4.5,0.75
PROP82472,Pune,Maharashtra,20159525,5535,Yes,No,Legitimate,For Rent,3219,Cash,Broker,1,99,Yes,Approved,Yes,Paid,No Loan,46.985375158707484,0,3.0,0.1
PROP82473,Ahmedabad,Gujarat,67973220,7757,No,Yes,Legitimate,Under Dispute,1343,Cash,Broker,4,50,No,Approved,Yes,Not Paid,Mortgaged,-14.05134035347264,10,2.7,0.67
PROP82474,Pune,Gujarat,90088851,4808,Yes,Yes,Fake Documents,Under Dispute,1972,Loan,Individual,2,20,No,Rejected,Yes,Paid,Mortgaged,42.650717918319046,6,4.2,0.05
PROP82475,Bangalore,Karnataka,29419471,4473,Yes,No,Illegal Construction,Under Dispute,2061,Installments,Broker,2,54,Yes,Rejected,No,Not Paid,Loan Cleared,31.29819760508684,6,3.5,0.83
PROP82476,Kolkata,Telangana,24226466,4328,Yes,Yes,Fake Documents,Under Dispute,3017,Loan,Broker,4,36,No,Pending,No,Pending,Mortgaged,28.455438640053472,9,1.9,0.15
PROP82477,Kolkata,Tamil Nadu,72711990,4256,No,No,Overpricing,For Rent,2419,Cash,Broker,1,32,No,Approved,Yes,Paid,Loan Cleared,18.56163118974777,6,2.3,0.79
PROP82478,Bangalore,Maharashtra,84233654,7467,No,No,Fake Documents,Under Dispute,3385,Installments,Individual,4,64,Yes,Approved,Yes,Not Paid,Loan Cleared,23.28175898558836,10,3.9,0.82
PROP82479,Ahmedabad,Tamil Nadu,78702481,8639,Yes,No,Title Fraud,Verified,3570,Loan,Real Estate Agency,2,13,Yes,Approved,No,Not Paid,Loan Cleared,31.95733919199239,9,2.8,0.66
PROP82480,Kolkata,Karnataka,37631736,1627,Yes,No,Fake Documents,For Rent,3487,Loan,Broker,0,58,No,Rejected,Yes,Pending,Mortgaged,-14.060743150081006,3,2.5,0.59
PROP82481,Chennai,West Bengal,14164250,4707,Yes,Yes,Illegal Construction,Sold,1906,Loan,Individual,5,85,Yes,Approved,Yes,Not Paid,Mortgaged,32.94934727295398,5,2.3,0.65
PROP82482,Bangalore,Tamil Nadu,41036305,7561,Yes,Yes,Overpricing,Sold,839,Loan,Real Estate Agency,4,69,Yes,Approved,Yes,Not Paid,No Loan,-1.297087081719539,2,2.0,0.86
PROP82483,Mumbai,Maharashtra,50047345,1076,No,No,Legitimate,Under Dispute,3129,Cash,Broker,2,70,No,Rejected,No,Paid,Mortgaged,21.372565209668814,7,2.7,0.13
PROP82484,Bangalore,Tamil Nadu,26767282,6253,No,Yes,Title Fraud,For Rent,2731,Loan,Individual,0,70,No,Rejected,No,Not Paid,Mortgaged,45.52728253027114,10,1.3,0.44
PROP82485,Chennai,Maharashtra,64332839,1167,No,Yes,Duplicate Listing,Verified,1043,Installments,Real Estate Agency,3,36,No,Pending,Yes,Pending,No Loan,11.836031163039387,10,4.3,0.59
PROP82486,Ahmedabad,Telangana,15924172,6875,Yes,Yes,Overpricing,Under Dispute,2096,Loan,Individual,0,15,No,Approved,Yes,Pending,Loan Cleared,24.312764202532918,3,1.8,0.56
PROP82487,Mumbai,Maharashtra,61297479,7097,No,No,Fake Documents,For Sale,1624,Cash,Individual,5,61,No,Pending,No,Not Paid,Mortgaged,-7.6468968406473525,10,2.6,0.45
PROP82488,Mumbai,Telangana,26764440,3578,No,Yes,Duplicate Listing,Under Dispute,1743,Installments,Real Estate Agency,4,77,No,Pending,Yes,Not Paid,Loan Cleared,35.06621986094838,5,4.9,0.98
PROP82489,Hyderabad,Maharashtra,50453714,2288,No,Yes,Illegal Construction,Under Dispute,1005,Loan,Broker,3,99,No,Approved,Yes,Pending,Loan Cleared,-0.9715732004883577,0,2.9,0.02
PROP82490,Ahmedabad,Delhi,74018147,8409,Yes,Yes,Title Fraud,Under Dispute,1716,Cash,Real Estate Agency,4,66,Yes,Rejected,No,Pending,No Loan,44.37693194111873,8,1.9,0.56
PROP82491,Ahmedabad,Telangana,70302060,587,No,No,Title Fraud,Under Dispute,487,Cash,Broker,1,93,Yes,Pending,No,Pending,No Loan,49.502082180985326,3,3.0,0.43
PROP82492,Kolkata,Delhi,3421210,6171,No,Yes,Title Fraud,For Sale,872,Loan,Broker,0,15,Yes,Pending,No,Pending,No Loan,33.50911548454583,10,4.3,0.45
PROP82493,Ahmedabad,Karnataka,50954496,4981,No,No,Fake Documents,Sold,1938,Installments,Broker,0,63,No,Rejected,Yes,Paid,Mortgaged,30.048665614946906,1,4.9,0.47
PROP82494,Kolkata,West Bengal,17859396,7783,Yes,Yes,Fake Documents,For Rent,2775,Installments,Real Estate Agency,4,43,Yes,Approved,No,Not Paid,No Loan,34.61101838154755,1,1.5,0.21
PROP82495,Bangalore,Delhi,93326864,5751,Yes,No,Legitimate,Verified,1861,Loan,Individual,2,93,Yes,Pending,Yes,Not Paid,Mortgaged,-18.544292348871526,3,2.7,0.59
PROP82496,Mumbai,Maharashtra,6485244,8708,No,Yes,Fake Documents,Sold,3285,Installments,Broker,5,86,No,Rejected,Yes,Paid,Mortgaged,11.128309352122518,2,3.8,0.07
PROP82497,Kolkata,Delhi,44426664,7620,Yes,Yes,Illegal Construction,For Rent,1439,Cash,Individual,1,54,Yes,Pending,No,Not Paid,No Loan,36.7450678708929,10,4.7,0.12
